,DATE,AVG_WND_SPEED,PRCP,SNOW,SNOW_DEPTH,TAVG,TMAX,TMIN,FOG,THUNDER,SLEET_OR_HAIL
53,2015-04-23,15.21,0.0,0.0,0.0,48.0,52,43,0.0,0.0,0.0
54,2015-04-24,16.55,0.0,0.0,0.0,47.0,57,39,0.0,0.0,0.0
55,2015-04-25,9.17,0.0,0.0,0.0,48.0,58,37,0.0,0.0,0.0
56,2015-04-26,7.38,0.0,0.0,0.0,54.0,64,45,0.0,0.0,0.0
57,2015-04-27,11.18,0.0,0.0,0.0,54.0,60,48,0.0,0.0,0.0
58,2015-04-28,13.87,0.0,0.0,0.0,59.0,71,51,0.0,0.0,0.0
59,2015-04-29,8.05,0.0,0.0,0.0,65.0,77,51,0.0,0.0,0.0
60,2015-04-30,11.41,0.0,0.0,0.0,61.0,72,50,0.0,0.0,0.0
61,2015-05-01,8.28,0.0,0.0,0.0,56.0,64,49,0.0,0.0,0.0
62,2015-05-02,4.7,0.0,0.0,0.0,58.0,74,47,0.0,0.0,0.0
63,2015-05-03,4.7,0.0,0.0,0.0,64.0,81,49,0.0,0.0,0.0
64,2015-05-04,8.28,0.0,0.0,0.0,70.0,85,54,0.0,0.0,0.0
65,2015-05-05,8.28,0.0,0.0,0.0,73.0,85,62,0.0,0.0,0.0
66,2015-05-06,7.38,0.0,0.0,0.0,71.0,77,57,1.0,0.0,0.0
67,2015-05-07,5.37,0.0,0.0,0.0,67.0,81,57,0.0,0.0,0.0
68,2015-05-08,5.14,0.0,0.0,0.0,69.0,83,55,1.0,0.0,0.0
69,2015-05-09,5.14,0.03,0.0,0.0,69.0,80,60,1.0,0.0,0.0
70,2015-05-10,7.16,0.0,0.0,0.0,73.0,84,67,1.0,0.0,0.0
71,2015-05-11,6.71,0.0,0.0,0.0,75.0,84,69,1.0,0.0,0.0
72,2015-05-12,13.42,0.0,0.0,0.0,76.0,88,66,0.0,0.0,0.0
73,2015-05-13,15.66,0.0,0.0,0.0,69.0,72,54,0.0,0.0,0.0
74,2015-05-14,8.5,0.0,0.0,0.0,60.0,72,50,0.0,0.0,0.0
75,2015-05-15,8.5,0.0,0.0,0.0,64.0,76,54,0.0,0.0,0.0
76,2015-05-16,6.93,0.33,0.0,0.0,70.0,86,59,1.0,1.0,0.0
77,2015-05-17,6.93,0.01,0.0,0.0,75.0,84,68,1.0,0.0,0.0
78,2015-05-18,7.16,0.03,0.0,0.0,76.0,87,61,1.0,0.0,0.0
79,2015-05-19,7.38,0.01,0.0,0.0,68.0,83,61,1.0,0.0,0.0
80,2015-05-20,12.97,0.0,0.0,0.0,67.0,75,58,0.0,0.0,0.0
81,2015-05-21,4.92,0.18,0.0,0.0,57.0,58,51,0.0,0.0,0.0
82,2015-05-22,13.65,0.0,0.0,0.0,62.0,77,53,0.0,0.0,0.0
83,2015-05-23,9.4,0.0,0.0,0.0,62.0,71,51,0.0,0.0,0.0
84,2015-05-24,8.95,0.0,0.0,0.0,66.0,82,52,0.0,0.0,0.0
85,2015-05-25,11.86,0.0,0.0,0.0,74.0,87,63,0.0,0.0,0.0
86,2015-05-26,12.3,0.0,0.0,0.0,76.0,89,65,0.0,0.0,0.0
87,2015-05-27,10.51,0.6,0.0,0.0,78.0,89,71,0.0,1.0,0.0
88,2015-05-28,7.38,0.0,0.0,0.0,77.0,89,70,0.0,0.0,0.0
89,2015-05-29,7.16,0.0,0.0,0.0,78.0,87,66,0.0,0.0,0.0
90,2015-05-30,9.84,0.0,0.0,0.0,77.0,87,68,0.0,0.0,0.0
91,2015-05-31,10.29,0.0,0.0,0.0,79.0,92,70,0.0,0.0,0.0
92,2015-06-01,10.07,1.96,0.0,0.0,72.0,76,58,1.0,1.0,0.0
93,2015-06-02,10.51,0.3,0.0,0.0,57.0,58,53,1.0,0.0,0.0
94,2015-06-03,9.84,0.01,0.0,0.0,60.0,70,55,0.0,0.0,0.0
95,2015-06-04,10.96,0.0,0.0,0.0,62.0,70,57,0.0,0.0,0.0
96,2015-06-05,6.49,0.13,0.0,0.0,63.0,76,56,1.0,0.0,0.0
97,2015-06-06,6.71,0.05,0.0,0.0,71.0,81,64,1.0,0.0,0.0
98,2015-06-07,7.61,0.0,0.0,0.0,69.0,77,58,0.0,0.0,0.0
99,2015-06-08,12.53,0.88,0.0,0.0,72.0,86,64,1.0,1.0,0.0
100,2015-06-09,12.97,0.02,0.0,0.0,76.0,86,69,1.0,1.0,0.0
101,2015-06-10,7.61,0.0,0.0,0.0,77.0,86,65,0.0,0.0,0.0
102,2015-06-11,10.07,0.0,0.0,0.0,80.0,92,70,0.0,0.0,0.0
103,2015-06-12,10.51,0.0,0.0,0.0,85.0,95,75,1.0,0.0,0.0
104,2015-06-13,9.4,0.0,0.0,0.0,83.0,88,77,0.0,0.0,0.0
105,2015-06-14,5.14,0.09,0.0,0.0,81.0,90,72,1.0,0.0,0.0
106,2015-06-15,8.5,0.0,0.0,0.0,80.0,89,74,1.0,0.0,0.0
107,2015-06-16,9.17,0.0,0.0,0.0,83.0,91,74,1.0,0.0,0.0
108,2015-06-17,8.5,0.0,0.0,0.0,78.0,86,69,0.0,0.0,0.0
109,2015-06-18,6.71,0.65,0.0,0.0,69.0,74,65,1.0,0.0,0.0
110,2015-06-19,7.38,0.27,0.0,0.0,76.0,87,70,1.0,1.0,0.0
111,2015-06-20,8.05,0.48,0.0,0.0,78.0,86,71,1.0,1.0,0.0
112,2015-06-21,11.86,0.3,0.0,0.0,80.0,91,73,1.0,1.0,0.0
113,2015-06-22,9.62,0.0,0.0,0.0,83.0,91,73,0.0,0.0,0.0
114,2015-06-23,11.41,0.55,0.0,0.0,84.0,95,70,1.0,1.0,0.0
115,2015-06-24,8.05,0.0,0.0,0.0,76.0,85,69,0.0,0.0,0.0
116,2015-06-25,5.59,0.13,0.0,0.0,77.0,84,68,0.0,0.0,0.0
117,2015-06-26,5.59,0.0,0.0,0.0,73.0,84,68,0.0,0.0,0.0
118,2015-06-27,12.53,1.34,0.0,0.0,70.0,71,63,1.0,0.0,0.0
119,2015-06-28,14.32,0.22,0.0,0.0,70.0,79,66,1.0,0.0,0.0
120,2015-06-29,9.84,0.0,0.0,0.0,72.0,81,63,0.0,0.0,0.0
121,2015-06-30,8.28,1.5,0.0,0.0,76.0,86,67,0.0,1.0,0.0
122,2015-07-01,10.96,0.08,0.0,0.0,77.0,86,69,1.0,1.0,0.0
123,2015-07-02,3.13,0.02,0.0,0.0,74.0,77,67,0.0,0.0,0.0
124,2015-07-03,5.14,0.0,0.0,0.0,74.0,83,66,0.0,0.0,0.0
125,2015-07-04,6.71,0.02,0.0,0.0,73.0,77,69,0.0,0.0,0.0
126,2015-07-05,4.7,0.0,0.0,0.0,75.0,84,67,0.0,0.0,0.0
127,2015-07-06,6.26,0.0,0.0,0.0,78.0,88,72,0.0,1.0,0.0
128,2015-07-07,9.4,0.0,0.0,0.0,82.0,91,76,0.0,0.0,0.0
129,2015-07-08,8.28,0.0,0.0,0.0,82.0,89,77,0.0,0.0,0.0
130,2015-07-09,6.93,0.76,0.0,0.0,79.0,85,73,1.0,1.0,0.0
131,2015-07-10,10.51,0.0,0.0,0.0,78.0,86,72,0.0,0.0,0.0
132,2015-07-11,6.71,0.0,0.0,0.0,80.0,89,73,0.0,0.0,0.0
133,2015-07-12,3.8,0.0,0.0,0.0,80.0,90,69,0.0,0.0,0.0
134,2015-07-13,5.37,0.0,0.0,0.0,79.0,87,72,0.0,0.0,0.0
135,2015-07-14,5.59,0.58,0.0,0.0,78.0,86,73,1.0,1.0,0.0
136,2015-07-15,8.28,0.69,0.0,0.0,76.0,82,69,1.0,1.0,0.0
137,2015-07-16,7.61,0.0,0.0,0.0,72.0,82,64,0.0,0.0,0.0
138,2015-07-17,6.49,0.0,0.0,0.0,75.0,83,67,0.0,0.0,0.0
139,2015-07-18,9.17,0.0,0.0,0.0,79.0,89,71,0.0,0.0,0.0
140,2015-07-19,7.16,0.0,0.0,0.0,85.0,95,77,1.0,0.0,0.0
141,2015-07-20,8.05,0.03,0.0,0.0,87.0,95,81,0.0,0.0,0.0
142,2015-07-21,6.71,0.0,0.0,0.0,85.0,91,74,0.0,0.0,0.0
143,2015-07-22,10.07,0.0,0.0,0.0,78.0,85,70,0.0,0.0,0.0
144,2015-07-23,8.05,0.0,0.0,0.0,77.0,83,68,0.0,0.0,0.0
145,2015-07-24,7.16,0.0,0.0,0.0,78.0,86,67,0.0,0.0,0.0
146,2015-07-25,6.49,0.0,0.0,0.0,79.0,90,68,0.0,0.0,0.0
147,2015-07-26,10.51,0.0,0.0,0.0,80.0,89,72,0.0,0.0,0.0
148,2015-07-27,6.04,0.47,0.0,0.0,78.0,87,71,1.0,1.0,0.0
149,2015-07-28,5.14,0.0,0.0,0.0,82.0,93,75,1.0,0.0,0.0
150,2015-07-29,7.16,0.0,0.0,0.0,84.0,93,76,0.0,0.0,0.0
151,2015-07-30,10.29,0.51,0.0,0.0,82.0,91,77,1.0,1.0,0.0
152,2015-07-31,7.38,0.0,0.0,0.0,81.0,90,69,1.0,0.0,0.0
153,2015-08-01,10.51,0.0,0.0,0.0,82.0,90,75,0.0,0.0,0.0
154,2015-08-02,6.71,0.0,0.0,0.0,81.0,90,69,0.0,0.0,0.0
155,2015-08-03,11.18,0.0,0.0,0.0,82.0,93,73,0.0,0.0,0.0
156,2015-08-04,9.62,0.01,0.0,0.0,83.0,93,74,0.0,1.0,0.0
157,2015-08-05,8.95,0.0,0.0,0.0,82.0,89,73,0.0,0.0,0.0
158,2015-08-06,6.49,0.08,0.0,0.0,79.0,85,68,0.0,0.0,0.0
159,2015-08-07,9.17,0.0,0.0,0.0,78.0,87,69,0.0,0.0,0.0
160,2015-08-08,6.71,0.0,0.0,0.0,76.0,87,69,0.0,0.0,0.0
161,2015-08-09,4.7,0.0,0.0,0.0,77.0,86,71,0.0,0.0,0.0
162,2015-08-10,8.05,0.04,0.0,0.0,74.0,79,69,1.0,0.0,0.0
163,2015-08-11,10.51,0.72,0.0,0.0,75.0,85,71,1.0,1.0,0.0
164,2015-08-12,8.5,0.0,0.0,0.0,77.0,85,70,0.0,0.0,0.0
165,2015-08-13,6.26,0.0,0.0,0.0,76.0,84,68,0.0,0.0,0.0
166,2015-08-14,6.71,0.0,0.0,0.0,78.0,88,65,0.0,0.0,0.0
167,2015-08-15,7.83,0.0,0.0,0.0,80.0,91,69,0.0,0.0,0.0
168,2015-08-16,8.05,0.0,0.0,0.0,81.0,93,72,0.0,0.0,0.0
169,2015-08-17,8.5,0.0,0.0,0.0,83.0,94,73,0.0,0.0,0.0
170,2015-08-18,7.61,0.0,0.0,0.0,81.0,92,73,0.0,0.0,0.0
171,2015-08-19,8.5,0.0,0.0,0.0,82.0,92,75,0.0,0.0,0.0
172,2015-08-20,8.95,0.13,0.0,0.0,81.0,90,76,0.0,0.0,0.0
173,2015-08-21,9.62,0.0,0.0,0.0,80.0,88,73,0.0,0.0,0.0
174,2015-08-22,9.4,0.0,0.0,0.0,78.0,86,68,0.0,0.0,0.0
175,2015-08-23,4.92,0.0,0.0,0.0,76.0,87,65,0.0,0.0,0.0
176,2015-08-24,6.71,0.0,0.0,0.0,78.0,89,66,0.0,0.0,0.0
177,2015-08-25,8.5,0.0,0.0,0.0,81.0,89,72,0.0,0.0,0.0
178,2015-08-26,8.95,0.0,0.0,0.0,76.0,83,68,0.0,0.0,0.0
179,2015-08-27,8.5,0.0,0.0,0.0,74.0,81,64,0.0,0.0,0.0
180,2015-08-28,4.92,0.0,0.0,0.0,74.0,85,63,0.0,0.0,0.0
181,2015-08-29,7.38,0.0,0.0,0.0,76.0,87,64,0.0,0.0,0.0
182,2015-08-30,9.84,0.0,0.0,0.0,79.0,91,70,0.0,0.0,0.0
183,2015-08-31,10.51,0.0,0.0,0.0,82.0,90,76,0.0,0.0,0.0
184,2015-09-01,5.37,0.0,0.0,0.0,83.0,95,73,0.0,0.0,0.0
185,2015-09-02,5.82,0.0,0.0,0.0,81.0,93,73,1.0,0.0,0.0
186,2015-09-03,5.82,0.0,0.0,0.0,84.0,96,74,0.0,1.0,0.0
187,2015-09-04,9.62,0.0,0.0,0.0,83.0,93,73,0.0,0.0,0.0
188,2015-09-05,8.28,0.0,0.0,0.0,78.0,88,67,0.0,0.0,0.0
189,2015-09-06,4.25,0.0,0.0,0.0,75.0,88,63,0.0,0.0,0.0
190,2015-09-07,6.93,0.0,0.0,0.0,78.0,90,69,1.0,0.0,0.0
191,2015-09-08,8.5,0.0,0.0,0.0,81.0,94,72,0.0,0.0,0.0
192,2015-09-09,8.95,0.0,0.0,0.0,82.0,93,75,0.0,0.0,0.0
193,2015-09-10,7.83,4.76,0.0,0.0,77.0,81,70,1.0,1.0,0.0
194,2015-09-11,8.5,0.01,0.0,0.0,74.0,83,68,0.0,0.0,0.0
195,2015-09-12,7.83,0.02,0.0,0.0,73.0,78,68,0.0,0.0,0.0
196,2015-09-13,9.62,0.0,0.0,0.0,68.0,72,60,0.0,0.0,0.0
197,2015-09-14,11.63,0.0,0.0,0.0,66.0,77,56,0.0,0.0,0.0
198,2015-09-15,5.14,0.0,0.0,0.0,71.0,83,58,0.0,0.0,0.0
199,2015-09-16,3.8,0.0,0.0,0.0,74.0,87,63,0.0,0.0,0.0
200,2015-09-17,5.14,0.0,0.0,0.0,75.0,86,64,0.0,0.0,0.0
201,2015-09-18,4.47,0.0,0.0,0.0,74.0,84,63,0.0,0.0,0.0
202,2015-09-19,6.49,0.0,0.0,0.0,74.0,85,66,1.0,0.0,0.0
203,2015-09-20,11.86,0.0,0.0,0.0,74.0,80,65,0.0,0.0,0.0
204,2015-09-21,10.51,0.0,0.0,0.0,67.0,74,60,0.0,0.0,0.0
205,2015-09-22,9.84,0.0,0.0,0.0,67.0,75,63,0.0,0.0,0.0
206,2015-09-23,6.71,0.0,0.0,0.0,69.0,80,59,0.0,0.0,0.0
207,2015-09-24,7.16,0.0,0.0,0.0,69.0,82,57,0.0,0.0,0.0
208,2015-09-25,11.41,0.0,0.0,0.0,69.0,78,64,0.0,0.0,0.0
209,2015-09-26,12.3,0.0,0.0,0.0,66.0,72,61,0.0,0.0,0.0
210,2015-09-27,10.07,0.0,0.0,0.0,64.0,71,60,0.0,0.0,0.0
211,2015-09-28,5.82,0.0,0.0,0.0,71.0,83,65,1.0,0.0,0.0
212,2015-09-29,6.04,1.21,0.0,0.0,75.0,85,68,1.0,0.0,0.0
213,2015-09-30,12.75,0.27,0.0,0.0,76.0,82,65,1.0,0.0,0.0
214,2015-10-01,16.33,0.49,0.0,0.0,62.0,65,57,1.0,0.0,0.0
215,2015-10-02,22.82,1.8,0.0,0.0,54.0,57,50,1.0,0.0,0.0
216,2015-10-03,19.01,0.01,0.0,0.0,53.0,57,49,1.0,0.0,0.0
217,2015-10-04,14.76,0.0,0.0,0.0,57.0,63,55,0.0,0.0,0.0
218,2015-10-05,9.84,0.0,0.0,0.0,59.0,69,51,0.0,0.0,0.0
219,2015-10-06,5.37,0.0,0.0,0.0,62.0,75,51,0.0,0.0,0.0
220,2015-10-07,6.26,0.0,0.0,0.0,66.0,75,59,0.0,0.0,0.0
221,2015-10-08,3.36,0.0,0.0,0.0,66.0,76,57,0.0,0.0,0.0
222,2015-10-09,9.62,0.29,0.0,0.0,67.0,80,60,0.0,1.0,0.0
223,2015-10-10,8.05,0.0,0.0,0.0,61.0,66,52,0.0,0.0,0.0
224,2015-10-11,5.14,0.0,0.0,0.0,58.0,70,47,0.0,0.0,0.0
225,2015-10-12,5.59,0.0,0.0,0.0,62.0,76,51,1.0,0.0,0.0
226,2015-10-13,8.5,0.0,0.0,0.0,66.0,76,59,0.0,0.0,0.0
227,2015-10-14,10.51,0.0,0.0,0.0,64.0,68,57,0.0,0.0,0.0
228,2015-10-15,9.17,0.0,0.0,0.0,60.0,66,52,0.0,0.0,0.0
229,2015-10-16,9.4,0.0,0.0,0.0,58.0,66,50,0.0,0.0,0.0
230,2015-10-17,10.74,0.0,0.0,0.0,52.0,57,45,0.0,0.0,0.0
231,2015-10-18,8.95,0.0,0.0,0.0,46.0,53,38,0.0,0.0,0.0
232,2015-10-19,8.05,0.0,0.0,0.0,43.0,55,35,0.0,0.0,0.0
233,2015-10-20,12.53,0.0,0.0,0.0,55.0,71,47,0.0,0.0,0.0
234,2015-10-21,6.04,0.0,0.0,0.0,61.0,76,50,0.0,0.0,0.0
235,2015-10-22,8.5,0.0,0.0,0.0,62.0,77,50,0.0,0.0,0.0
236,2015-10-23,10.07,0.0,0.0,0.0,61.0,65,48,0.0,0.0,0.0
237,2015-10-24,6.71,0.0,0.0,0.0,53.0,64,43,0.0,0.0,0.0
238,2015-10-25,10.51,0.0,0.0,0.0,61.0,71,52,0.0,0.0,0.0
239,2015-10-26,5.37,0.0,0.0,0.0,54.0,60,45,0.0,0.0,0.0
240,2015-10-27,8.05,0.0,0.0,0.0,51.0,62,42,0.0,0.0,0.0
241,2015-10-28,14.54,0.58,0.0,0.0,60.0,72,54,1.0,0.0,0.0
242,2015-10-29,12.3,0.59,0.0,0.0,68.0,72,58,1.0,0.0,0.0
243,2015-10-30,10.07,0.0,0.0,0.0,56.0,60,45,0.0,0.0,0.0
244,2015-10-31,5.37,0.0,0.0,0.0,50.0,58,40,0.0,0.0,0.0
245,2015-11-01,10.51,0.0,0.0,0.0,58.0,65,52,0.0,0.0,0.0
246,2015-11-02,1.79,0.0,0.0,0.0,59.0,65,50,1.0,0.0,0.0
247,2015-11-03,3.36,0.0,0.0,0.0,58.0,76,46,0.0,0.0,0.0
248,2015-11-04,3.8,0.0,0.0,0.0,62.0,80,49,1.0,0.0,0.0
249,2015-11-05,4.03,0.1,0.0,0.0,62.0,69,56,1.0,0.0,0.0
250,2015-11-06,10.07,0.02,0.0,0.0,69.0,77,66,1.0,0.0,0.0
251,2015-11-07,8.28,0.01,0.0,0.0,65.0,69,54,0.0,0.0,0.0
252,2015-11-08,6.26,0.0,0.0,0.0,54.0,59,44,0.0,0.0,0.0
253,2015-11-09,3.58,0.0,0.0,0.0,50.0,61,39,0.0,0.0,0.0
254,2015-11-10,11.86,0.65,0.0,0.0,58.0,62,54,1.0,1.0,0.0
255,2015-11-11,10.51,0.01,0.0,0.0,58.0,65,54,1.0,0.0,0.0
256,2015-11-12,7.38,0.13,0.0,0.0,55.0,61,49,1.0,0.0,0.0
257,2015-11-13,15.88,0.0,0.0,0.0,56.0,59,48,0.0,0.0,0.0
258,2015-11-14,13.42,0.0,0.0,0.0,49.0,51,40,0.0,0.0,0.0
259,2015-11-15,10.51,0.0,0.0,0.0,48.0,61,37,0.0,0.0,0.0
260,2015-11-16,6.71,0.0,0.0,0.0,56.0,70,44,0.0,0.0,0.0
261,2015-11-17,9.17,0.0,0.0,0.0,52.0,57,42,0.0,0.0,0.0
262,2015-11-18,7.61,0.0,0.0,0.0,50.0,63,41,0.0,0.0,0.0
263,2015-11-19,9.62,0.82,0.0,0.0,62.0,67,54,1.0,0.0,0.0
264,2015-11-20,11.18,0.0,0.0,0.0,57.0,64,42,0.0,0.0,0.0
265,2015-11-21,8.05,0.0,0.0,0.0,47.0,56,39,0.0,0.0,0.0
266,2015-11-22,12.53,0.0,0.0,0.0,49.0,53,40,0.0,0.0,0.0
267,2015-11-23,12.3,0.0,0.0,0.0,40.0,43,34,0.0,0.0,0.0
268,2015-11-24,5.82,0.0,0.0,0.0,41.0,50,33,0.0,0.0,0.0
269,2015-11-25,4.7,0.0,0.0,0.0,44.0,55,33,0.0,0.0,0.0
270,2015-11-26,2.24,0.0,0.0,0.0,47.0,64,37,0.0,0.0,0.0
271,2015-11-27,5.59,0.0,0.0,0.0,51.0,66,40,1.0,0.0,0.0
272,2015-11-28,5.37,0.01,0.0,0.0,55.0,62,48,1.0,0.0,0.0
273,2015-11-29,7.61,0.12,0.0,0.0,48.0,51,40,0.0,0.0,0.0
274,2015-11-30,11.63,0.02,0.0,0.0,42.0,47,36,1.0,0.0,0.0
275,2015-12-01,7.16,0.7,0.0,0.0,51.0,56,45,1.0,0.0,0.0
276,2015-12-02,6.26,0.16,0.0,0.0,55.0,60,52,1.0,0.0,0.0
277,2015-12-03,14.09,0.0,0.0,0.0,51.0,56,40,0.0,0.0,0.0
278,2015-12-04,7.61,0.0,0.0,0.0,46.0,52,39,0.0,0.0,0.0
279,2015-12-05,3.58,0.0,0.0,0.0,44.0,51,36,1.0,0.0,0.0
280,2015-12-06,4.03,0.0,0.0,0.0,42.0,53,32,1.0,0.0,0.0
281,2015-12-07,4.47,0.0,0.0,0.0,44.0,57,35,1.0,0.0,0.0
282,2015-12-08,5.82,0.0,0.0,0.0,45.0,50,36,0.0,0.0,0.0
283,2015-12-09,5.82,0.0,0.0,0.0,44.0,58,35,1.0,0.0,0.0
284,2015-12-10,3.58,0.0,0.0,0.0,53.0,62,46,0.0,0.0,0.0
285,2015-12-11,4.7,0.0,0.0,0.0,51.0,61,42,1.0,0.0,0.0
286,2015-12-12,4.03,0.0,0.0,0.0,56.0,69,49,1.0,0.0,0.0
287,2015-12-13,3.13,0.0,0.0,0.0,60.0,71,52,1.0,0.0,0.0
288,2015-12-14,7.16,0.09,0.0,0.0,60.0,70,53,1.0,0.0,0.0
289,2015-12-15,16.11,0.09,0.0,0.0,62.0,69,49,0.0,0.0,0.0
290,2015-12-16,7.16,0.0,0.0,0.0,51.0,53,48,0.0,0.0,0.0
291,2015-12-17,4.03,0.92,0.0,0.0,51.0,57,45,1.0,0.0,0.0
292,2015-12-18,13.87,0.0,0.0,0.0,49.0,56,39,0.0,0.0,0.0
293,2015-12-19,16.78,0.0,0.0,0.0,38.0,42,33,0.0,0.0,0.0
294,2015-12-20,8.95,0.0,0.0,0.0,36.0,43,30,0.0,0.0,0.0
295,2015-12-21,10.96,0.0,0.0,0.0,45.0,57,36,0.0,0.0,0.0
296,2015-12-22,8.95,0.15,0.0,0.0,57.0,61,54,1.0,0.0,0.0
297,2015-12-23,7.61,1.55,0.0,0.0,59.0,70,57,1.0,0.0,0.0
298,2015-12-24,10.51,0.06,0.0,0.0,69.0,71,62,1.0,0.0,0.0
299,2015-12-25,3.58,0.32,0.0,0.0,65.0,68,58,1.0,0.0,0.0
300,2015-12-26,10.29,0.0,0.0,0.0,58.0,63,50,1.0,0.0,0.0
301,2015-12-27,10.74,0.04,0.0,0.0,55.0,65,47,1.0,0.0,0.0
302,2015-12-28,13.65,0.05,0.0,0.0,46.0,47,40,1.0,0.0,0.0
303,2015-12-29,7.83,0.84,0.0,0.0,47.0,52,41,1.0,1.0,0.0
304,2015-12-30,3.58,0.17,0.0,0.0,49.0,52,46,1.0,0.0,0.0
305,2015-12-31,9.17,0.0,0.0,0.0,50.0,52,42,1.0,0.0,0.0
306,2016-01-01,11.63,0.0,0.0,0.0,,43,34,0.0,0.0,0.0
307,2016-01-02,7.16,0.0,0.0,0.0,,44,31,0.0,0.0,0.0
308,2016-01-03,9.4,0.0,0.0,0.0,,50,30,0.0,0.0,0.0
309,2016-01-04,16.11,0.0,0.0,0.0,,37,14,0.0,0.0,0.0
310,2016-01-05,8.5,0.0,0.0,0.0,,32,12,0.0,0.0,0.0
311,2016-01-06,4.7,0.0,0.0,0.0,,40,18,0.0,0.0,0.0
312,2016-01-07,1.34,0.0,0.0,0.0,,45,28,0.0,0.0,0.0
313,2016-01-08,5.82,0.0,0.0,0.0,,45,36,0.0,0.0,0.0
314,2016-01-09,7.61,0.0,0.0,0.0,,54,42,1.0,0.0,0.0
315,2016-01-10,17.0,0.63,0.0,0.0,,65,40,1.0,0.0,0.0
316,2016-01-11,13.42,0.0,0.0,0.0,,40,26,0.0,0.0,0.0
317,2016-01-12,12.75,0.0,0.0,0.0,,46,24,0.0,0.0,0.0
318,2016-01-13,16.11,0.0,0.0,0.0,,29,21,0.0,0.0,0.0
319,2016-01-14,9.4,0.0,0.0,0.0,,47,26,0.0,0.0,0.0
320,2016-01-15,3.58,0.16,0.0,0.0,,53,30,1.0,0.0,0.0
321,2016-01-16,11.63,0.2,0.0,0.0,,54,40,1.0,0.0,0.0
322,2016-01-17,7.61,0.04,0.5,0.0,,42,30,1.0,0.0,0.0
323,2016-01-18,19.01,0.0,0.0,0.0,,31,18,0.0,0.0,0.0
324,2016-01-19,18.12,0.0,0.0,0.0,,29,16,0.0,0.0,0.0
325,2016-01-20,8.95,0.0,0.0,0.0,,36,21,0.0,0.0,0.0
326,2016-01-21,9.62,0.0,0.0,0.0,,37,26,0.0,0.0,0.0
327,2016-01-22,10.29,0.2,3.0,0.0,,28,21,1.0,0.0,0.0
328,2016-01-23,24.83,1.4,19.4,11.8,,30,24,1.0,0.0,0.0
329,2016-01-24,9.62,0.0,0.0,18.1,,34,21,0.0,0.0,0.0
330,2016-01-25,2.24,0.0,0.0,14.2,,40,19,0.0,0.0,0.0
331,2016-01-26,6.49,0.0,0.0,11.8,,50,22,0.0,0.0,0.0
332,2016-01-27,9.84,0.0,0.0,9.1,,45,30,0.0,0.0,0.0
333,2016-01-28,3.58,0.0,0.0,5.9,,43,24,0.0,0.0,0.0
334,2016-01-29,10.07,0.0,0.0,5.9,,42,28,0.0,0.0,0.0
335,2016-01-30,8.28,0.0,0.0,5.1,,41,26,0.0,0.0,0.0
336,2016-01-31,5.37,0.0,0.0,3.9,,58,30,0.0,0.0,0.0
337,2016-02-01,7.16,0.1,0.0,2.0,49.0,59,39,1.0,0.0,0.0
338,2016-02-02,5.82,0.0,0.0,0.0,45.0,53,34,0.0,0.0,0.0
339,2016-02-03,8.5,0.46,0.0,0.0,48.0,62,34,1.0,0.0,0.0
340,2016-02-04,10.29,0.01,0.0,0.0,53.0,56,44,1.0,0.0,0.0
341,2016-02-05,11.18,0.4,1.2,1.2,41.0,44,33,1.0,0.0,0.0
342,2016-02-06,6.26,0.0,0.0,0.0,35.0,43,27,0.0,0.0,0.0
343,2016-02-07,6.26,0.0,0.0,0.0,37.0,46,28,0.0,0.0,0.0
344,2016-02-08,11.18,0.01,0.2,0.0,40.0,44,32,1.0,0.0,0.0
345,2016-02-09,7.61,0.05,0.3,0.0,34.0,37,32,1.0,0.0,0.0
346,2016-02-10,14.54,0.04,0.4,0.0,33.0,36,28,1.0,0.0,0.0
347,2016-02-11,17.67,0.0,0.0,0.0,26.0,28,21,0.0,0.0,0.0
348,2016-02-12,7.61,0.01,0.2,0.0,22.0,26,16,0.0,0.0,0.0
349,2016-02-13,17.67,0.0,0.0,0.0,21.0,24,14,0.0,0.0,0.0
350,2016-02-14,10.29,0.0,0.0,0.0,14.0,20,8,0.0,0.0,0.0
351,2016-02-15,6.93,0.4,1.0,0.0,20.0,33,17,1.0,0.0,1.0
352,2016-02-16,14.54,0.56,0.0,0.0,46.0,60,33,1.0,0.0,0.0
353,2016-02-17,10.29,0.0,0.0,0.0,39.0,43,34,0.0,0.0,0.0
354,2016-02-18,12.3,0.0,0.0,0.0,35.0,37,27,0.0,0.0,0.0
355,2016-02-19,8.05,0.0,0.0,0.0,30.0,40,22,0.0,0.0,0.0
356,2016-02-20,12.3,0.0,0.0,0.0,46.0,60,40,0.0,0.0,0.0
357,2016-02-21,6.71,0.03,0.0,0.0,49.0,61,38,1.0,0.0,0.0
358,2016-02-22,6.71,0.0,0.0,0.0,47.0,53,38,0.0,0.0,0.0
359,2016-02-23,12.3,0.28,0.0,0.0,40.0,43,37,1.0,0.0,0.0
360,2016-02-24,15.21,1.91,0.0,0.0,47.0,65,40,1.0,1.0,0.0
361,2016-02-25,21.47,0.09,0.0,0.0,54.0,62,40,0.0,0.0,0.0
362,2016-02-26,18.12,0.0,0.0,0.0,39.0,41,32,0.0,0.0,0.0
363,2016-02-27,10.51,0.0,0.0,0.0,35.0,44,27,0.0,0.0,0.0
